Virtual address: 15391, Physical address: 3844, Value: -57
Virtual address: 36368, Physical address: 896, Value: 0
Virtual address: 38976, Physical address: 960, Value: 0
Virtual address: 50406, Physical address: 12420, Value: 50
Virtual address: 49236, Physical address: 2772, Value: 0
Virtual address: 65035, Physical address: 671, Value: 66
Virtual address: 30120, Physical address: 336, Value: 0
Virtual address: 62551, Physical address: 87, Value: -107
Virtual address: 46809, Physical address: 19096, Value: 0
Virtual address: 21687, Physical address: 13908, Value: -19
Virtual address: 53839, Physical address: 6557, Value: 83
Virtual address: 2098, Physical address: 450, Value: 1
Virtual address: 12364, Physical address: 3648, Value: 0
Virtual address: 45366, Physical address: 2754, Value: 44
Virtual address: 50437, Physical address: 360, Value: 0
Virtual address: 36675, Physical address: 737, Value: -112
Virtual address: 55382, Physical address: 8514, Value: 53
Virtual address: 11846, Physical address: 7350, Value: 11
Virtual address: 49127, Physical address: 15939, Value: -71
Virtual address: 19900, Physical address: 2632, Value: 0
Virtual address: 20554, Physical address: 6956, Value: 19
Virtual address: 19219, Physical address: 1045, Value: -124
Virtual address: 51483, Physical address: 1674, Value: 6
Virtual address: 58090, Physical address: 2808, Value: 22
Virtual address: 39074, Physical address: 2430, Value: 25
Virtual address: 16060, Physical address: 15416, Value: 0
Virtual address: 10447, Physical address: 11799, Value: 51
Virtual address: 54169, Physical address: 11322, Value: 0
Virtual address: 20634, Physical address: 14476, Value: 19
Virtual address: 57555, Physical address: 4220, Value: -12
Virtual address: 61210, Physical address: 962, Value: 59
Virtual address: 269, Physical address: 1235, Value: 0
Virtual address: 33154, Physical address: 10530, Value: 32
Virtual address: 64487, Physical address: 4389, Value: 121
Virtual address: 61223, Physical address: 1443, Value: -119
Virtual address: 47292, Physical address: 21808, Value: 0
Virtual address: 21852, Physical address: 8648, Value: 0
Virtual address: 5281, Physical address: 9499, Value: 0
Virtual address: 45912, Physical address: 6248, Value: 0
Virtual address: 32532, Physical address: 740, Value: 0
Virtual address: 63067, Physical address: 7826, Value: -42
Virtual address: 41683, Physical address: 7385, Value: 116
Virtual address: 20981, Physical address: 5880, Value: 0
Virtual address: 33881, Physical address: 3204, Value: 0
Virtual address: 41785, Physical address: 1311, Value: 0
Virtual address: 4580, Physical address: 23028, Value: 0
Virtual address: 41389, Physical address: 16781, Value: 0
Virtual address: 28572, Physical address: 17004, Value: 0
Virtual address: 782, Physical address: 434, Value: 0
Virtual address: 30273, Physical address: 6630, Value: 0
Virtual address: 62267, Physical address: 5487, Value: 78
Virtual address: 17922, Physical address: 146, Value: 1
Virtual address: 63238, Physical address: 396, Value: 31
Virtual address: 3308, Physical address: 6844, Value: 0
Virtual address: 26545, Physical address: 16815, Value: 0
Virtual address: 44395, Physical address: 5029, Value: 26
Virtual address: 39120, Physical address: 3120, Value: 0
Virtual address: 21706, Physical address: 15352, Value: 20
Virtual address: 7144, Physical address: 23896, Value: 0
Virtual address: 30244, Physical address: 3672, Value: 0
Virtual address: 3725, Physical address: 5499, Value: 0
Virtual address: 54632, Physical address: 6448, Value: 0
Virtual address: 30574, Physical address: 6930, Value: 43
Virtual address: 8473, Physical address: 1950, Value: 0
Virtual address: 12386, Physical address: 4704, Value: 11
Virtual address: 41114, Physical address: 5236, Value: 11
Virtual address: 57930, Physical address: 888, Value: 22
Virtual address: 15341, Physical address: 29862, Value: 0
Virtual address: 15598, Physical address: 29512, Value: 14
Virtual address: 59922, Physical address: 738, Value: 38
Virtual address: 18226, Physical address: 450, Value: 1
Virtual address: 48162, Physical address: 2346, Value: 47
Virtual address: 41250, Physical address: 3298, Value: 58
Virtual address: 1512, Physical address: 16936, Value: 0
Virtual address: 2546, Physical address: 4356, Value: 55
Virtual address: 41682, Physical address: 7350, Value: 40
Virtual address: 322, Physical address: 6270, Value: 0
Virtual address: 880, Physical address: 3472, Value: 0
Virtual address: 20891, Physical address: 3720, Value: 38
Virtual address: 56604, Physical address: 1456, Value: 0
Virtual address: 40166, Physical address: 920, Value: 7
Virtual address: 26791, Physical address: 6346, Value: -23
Virtual address: 44560, Physical address: 688, Value: 0
Virtual address: 38698, Physical address: 2310, Value: 37
Virtual address: 64127, Physical address: 2159, Value: -33
Virtual address: 15028, Physical address: 17280, Value: 0
Virtual address: 38669, Physical address: 715, Value: 0
Virtual address: 45637, Physical address: 2070, Value: 0
Virtual address: 43151, Physical address: 9724, Value: 35
Virtual address: 9465, Physical address: 22161, Value: 0
Virtual address: 2498, Physical address: 3492, Value: 55
Virtual address: 13978, Physical address: 18788, Value: 13
Virtual address: 16326, Physical address: 17820, Value: 15
Virtual address: 51442, Physical address: 30734, Value: 49
Virtual address: 34845, Physical address: 3016, Value: 0
Virtual address: 63667, Physical address: 19690, Value: 44
Virtual address: 39370, Physical address: 17978, Value: 38
Virtual address: 55671, Physical address: 12614, Value: 29
Virtual address: 64496, Physical address: 4560, Value: 0
Virtual address: 7767, Physical address: 8526, Value: 85
Virtual address: 6283, Physical address: 4031, Value: -30
Virtual address: 55884, Physical address: 532, Value: 0
Virtual address: 61103, Physical address: 4025, Value: -85
Virtual address: 10184, Physical address: 21400, Value: 0
Virtual address: 39543, Physical address: 4879, Value: 93
Virtual address: 9555, Physical address: 8632, Value: 20
Virtual address: 13963, Physical address: 16958, Value: 98
Virtual address: 58975, Physical address: 5510, Value: 87
Virtual address: 19537, Physical address: 7128, Value: 0
Virtual address: 6101, Physical address: 7668, Value: 0
Virtual address: 41421, Physical address: 19885, Value: 0
Virtual address: 45502, Physical address: 9690, Value: 44
Virtual address: 29328, Physical address: 2304, Value: 0
Virtual address: 8149, Physical address: 852, Value: 0
Virtual address: 25450, Physical address: 11448, Value: 24
Virtual address: 58944, Physical address: 3712, Value: 0
Virtual address: 50666, Physical address: 16848, Value: 54
Virtual address: 23084, Physical address: 528, Value: 0
Virtual address: 36468, Physical address: 6496, Value: 0
Virtual address: 33645, Physical address: 11881, Value: 0
Virtual address: 25002, Physical address: 13090, Value: 24
Virtual address: 53715, Physical address: 633, Value: 116
Virtual address: 60173, Physical address: 1261, Value: 0
Virtual address: 46354, Physical address: 1224, Value: 45
Virtual address: 4708, Physical address: 10800, Value: 0
Virtual address: 28208, Physical address: 384, Value: 0
Virtual address: 58844, Physical address: 19140, Value: 0
Virtual address: 22173, Physical address: 14601, Value: 0
Virtual address: 8535, Physical address: 6786, Value: 21
Virtual address: 42261, Physical address: 882, Value: 0
Virtual address: 29687, Physical address: 16055, Value: -67
Virtual address: 37799, Physical address: 19038, Value: 41
Virtual address: 22566, Physical address: 418, Value: 35
Virtual address: 62520, Physical address: 56, Value: 0
Virtual address: 4098, Physical address: 140, Value: 3
Virtual address: 47999, Physical address: 12700, Value: 31
Virtual address: 49660, Physical address: 12348, Value: 0
Virtual address: 37063, Physical address: 14129, Value: -79
Virtual address: 41856, Physical address: 2944, Value: 0
Virtual address: 5417, Physical address: 3444, Value: 0
Virtual address: 48856, Physical address: 0, Value: 0
Virtual address: 10682, Physical address: 19902, Value: 9
Virtual address: 22370, Physical address: 4312, Value: 26
Virtual address: 63281, Physical address: 3234, Value: 0
Virtual address: 62452, Physical address: 22692, Value: 0
Virtual address: 50532, Physical address: 7200, Value: 0
Virtual address: 9022, Physical address: 3720, Value: 8
Virtual address: 59300, Physical address: 6560, Value: 0
Virtual address: 58660, Physical address: 3132, Value: 0
Virtual address: 56401, Physical address: 5832, Value: 0
Virtual address: 8518, Physical address: 5460, Value: 22
Virtual address: 63066, Physical address: 7740, Value: 22
Virtual address: 63250, Physical address: 1188, Value: 31
Virtual address: 48592, Physical address: 1456, Value: 0
Virtual address: 28771, Physical address: 495, Value: -104
Virtual address: 37673, Physical address: 4674, Value: 0
Virtual address: 60776, Physical address: 9568, Value: 0
Virtual address: 56438, Physical address: 8496, Value: 54
Virtual address: 60424, Physical address: 224, Value: 0
Virtual address: 39993, Physical address: 228, Value: 0
Virtual address: 56004, Physical address: 1372, Value: 0
Virtual address: 59002, Physical address: 7076, Value: 51
Virtual address: 33982, Physical address: 6840, Value: 32
Virtual address: 25498, Physical address: 16632, Value: 24
Virtual address: 57047, Physical address: 3870, Value: 117
Virtual address: 1401, Physical address: 8833, Value: 0
Virtual address: 15130, Physical address: 3276, Value: 14
Virtual address: 42960, Physical address: 15808, Value: 0
Virtual address: 61827, Physical address: 11397, Value: 32
Virtual address: 32442, Physical address: 5022, Value: 34
Virtual address: 64304, Physical address: 912, Value: 0
Virtual address: 30273, Physical address: 6630, Value: 0
Virtual address: 38082, Physical address: 3298, Value: 36
Virtual address: 22404, Physical address: 5808, Value: 0
Virtual address: 3808, Physical address: 8736, Value: 0
Virtual address: 16883, Physical address: 14337, Value: 60
Virtual address: 23111, Physical address: 852, Value: 81
Virtual address: 62417, Physical address: 19437, Value: 0
Virtual address: 60364, Physical address: 19788, Value: 0
Virtual address: 4542, Physical address: 19190, Value: 4
Virtual address: 14829, Physical address: 474, Value: 0
Virtual address: 44964, Physical address: 8364, Value: 0
Virtual address: 33924, Physical address: 4752, Value: 0
Virtual address: 2141, Physical address: 837, Value: 0
Virtual address: 19245, Physical address: 2475, Value: 0
Virtual address: 47168, Physical address: 7424, Value: 0
Virtual address: 24048, Physical address: 6240, Value: 0
Virtual address: 1022, Physical address: 7874, Value: 0
Virtual address: 23075, Physical address: 420, Value: 72
Virtual address: 24888, Physical address: 4312, Value: 0
Virtual address: 49247, Physical address: 3135, Value: -41
Virtual address: 4900, Physical address: 1908, Value: 0
Virtual address: 22656, Physical address: 1408, Value: 0
Virtual address: 34117, Physical address: 7590, Value: 0
Virtual address: 55555, Physical address: 318, Value: 0
Virtual address: 48947, Physical address: 3519, Value: -116
Virtual address: 59533, Physical address: 14241, Value: 0
Virtual address: 21312, Physical address: 2240, Value: 0
Virtual address: 21415, Physical address: 5845, Value: 105
Virtual address: 813, Physical address: 1395, Value: 0
Virtual address: 19419, Physical address: 12045, Value: -74
Virtual address: 1999, Physical address: 207, Value: -77
Virtual address: 20155, Physical address: 5610, Value: 110
Virtual address: 21521, Physical address: 1292, Value: 0
Virtual address: 13670, Physical address: 8058, Value: 13
Virtual address: 19289, Physical address: 4895, Value: 0
Virtual address: 58483, Physical address: 6900, Value: -100
Virtual address: 41318, Physical address: 9894, Value: 58
Virtual address: 16151, Physical address: 2070, Value: -123
Virtual address: 13611, Physical address: 3397, Value: 10
Virtual address: 21514, Physical address: 760, Value: 20
Virtual address: 13499, Physical address: 2431, Value: -18
Virtual address: 45583, Physical address: 450, Value: 67
Virtual address: 49013, Physical address: 8073, Value: 0
Virtual address: 64843, Physical address: 600, Value: 82
Virtual address: 63485, Physical address: 16698, Value: 0
Virtual address: 38697, Physical address: 2255, Value: 0
Virtual address: 59188, Physical address: 2080, Value: 0
Virtual address: 24593, Physical address: 374, Value: 0
Virtual address: 57641, Physical address: 4551, Value: 0
Virtual address: 36524, Physical address: 9632, Value: 0
Virtual address: 56980, Physical address: 2664, Value: 0
Virtual address: 36810, Physical address: 2222, Value: 35
Virtual address: 6096, Physical address: 7488, Value: 0
Virtual address: 11070, Physical address: 1736, Value: 10
Virtual address: 60124, Physical address: 9020, Value: 0
Virtual address: 37576, Physical address: 16600, Value: 0
Virtual address: 15096, Physical address: 23808, Value: 0
Virtual address: 45247, Physical address: 12033, Value: -17
Virtual address: 32783, Physical address: 240, Value: 67
Virtual address: 58390, Physical address: 1320, Value: 8
Virtual address: 60873, Physical address: 18492, Value: 0
Virtual address: 23719, Physical address: 14362, Value: -23
Virtual address: 24385, Physical address: 390, Value: 0
Virtual address: 22307, Physical address: 1540, Value: -56
Virtual address: 17375, Physical address: 24976, Value: -73
Virtual address: 15990, Physical address: 9676, Value: 2
Virtual address: 20526, Physical address: 4324, Value: 19
Virtual address: 25904, Physical address: 720, Value: 0
Virtual address: 42224, Physical address: 12480, Value: 0
Virtual address: 9311, Physical address: 8455, Value: 23
Virtual address: 7862, Physical address: 17836, Value: 7
Virtual address: 3835, Physical address: 9789, Value: -66
Virtual address: 30535, Physical address: 4473, Value: -47
Virtual address: 65179, Physical address: 9455, Value: 102
Virtual address: 57387, Physical address: 860, Value: -54
Virtual address: 63579, Physical address: 10010, Value: 22
Virtual address: 4946, Physical address: 4346, Value: 8
Virtual address: 9037, Physical address: 4620, Value: 0
Virtual address: 61033, Physical address: 2415, Value: 0
Virtual address: 55543, Physical address: 24453, Value: -3
Virtual address: 50361, Physical address: 9990, Value: 0
Virtual address: 6480, Physical address: 9040, Value: 0
Virtual address: 14042, Physical address: 26596, Value: 13
Virtual address: 21531, Physical address: 2052, Value: -58
Virtual address: 39195, Physical address: 2403, Value: 6
Virtual address: 37511, Physical address: 11205, Value: 97
Virtual address: 23696, Physical address: 12384, Value: 0
Virtual address: 27440, Physical address: 2928, Value: 0
Virtual address: 28201, Physical address: 328, Value: 0
Virtual address: 23072, Physical address: 384, Value: 0
Virtual address: 7814, Physical address: 13132, Value: 7
Virtual address: 6552, Physical address: 17176, Value: 0
Virtual address: 43637, Physical address: 5733, Value: 0
Virtual address: 35113, Physical address: 1107, Value: 0
Virtual address: 34890, Physical address: 7696, Value: 9
Virtual address: 61297, Physical address: 4181, Value: 0
Virtual address: 45633, Physical address: 1950, Value: 0
Virtual address: 61431, Physical address: 9139, Value: -67
Virtual address: 46032, Physical address: 14768, Value: 0
Virtual address: 18774, Physical address: 9718, Value: 18
Virtual address: 62991, Physical address: 1290, Value: -61
Virtual address: 28059, Physical address: 2015, Value: -26
Virtual address: 35229, Physical address: 4239, Value: 0
Virtual address: 51230, Physical address: 3810, Value: 49
Virtual address: 14405, Physical address: 1518, Value: 0
Virtual address: 52242, Physical address: 972, Value: 50
Virtual address: 43153, Physical address: 9860, Value: 0
Virtual address: 2709, Physical address: 12218, Value: 0
Virtual address: 47963, Physical address: 9100, Value: 22
Virtual address: 36943, Physical address: 5609, Value: -109
Virtual address: 54066, Physical address: 3700, Value: 52
Virtual address: 10054, Physical address: 7490, Value: 9
Virtual address: 43051, Physical address: 2924, Value: 10
Virtual address: 11525, Physical address: 170, Value: 0
Virtual address: 17684, Physical address: 760, Value: 0
Virtual address: 41681, Physical address: 7315, Value: 0
Virtual address: 27883, Physical address: 10340, Value: -6
Virtual address: 56909, Physical address: 1386, Value: 0
Virtual address: 45772, Physical address: 6120, Value: 0
Virtual address: 27496, Physical address: 6344, Value: 0
Virtual address: 46842, Physical address: 22000, Value: 45
Virtual address: 38734, Physical address: 4290, Value: 37
Virtual address: 28972, Physical address: 2816, Value: 0
Virtual address: 59684, Physical address: 2052, Value: 0
Virtual address: 11384, Physical address: 10080, Value: 0
Virtual address: 21018, Physical address: 494, Value: 20
Virtual address: 2192, Physical address: 1296, Value: 0
Virtual address: 18384, Physical address: 1872, Value: 0
Virtual address: 13464, Physical address: 1976, Value: 0
Virtual address: 31018, Physical address: 4788, Value: 30
Virtual address: 62958, Physical address: 26418, Value: 56
Virtual address: 30611, Physical address: 9261, Value: -28
Virtual address: 1913, Physical address: 121, Value: 0
Virtual address: 18904, Physical address: 24408, Value: 0
Virtual address: 26773, Physical address: 5662, Value: 0
Virtual address: 55491, Physical address: 19305, Value: -16
Virtual address: 21899, Physical address: 13066, Value: -30
Virtual address: 64413, Physical address: 2983, Value: 0
Virtual address: 47134, Physical address: 3480, Value: 45
Virtual address: 23172, Physical address: 1584, Value: 0
Virtual address: 7262, Physical address: 3760, Value: 6
Virtual address: 12705, Physical address: 19481, Value: 0
Virtual address: 7522, Physical address: 2352, Value: 20
Virtual address: 58815, Physical address: 16617, Value: 47
Virtual address: 34916, Physical address: 10400, Value: 0
Virtual address: 3802, Physical address: 8502, Value: 49
Virtual address: 58008, Physical address: 1824, Value: 0
Virtual address: 1239, Physical address: 6665, Value: -11
Virtual address: 63947, Physical address: 17255, Value: 50
Virtual address: 381, Physical address: 11875, Value: 0
Virtual address: 60734, Physical address: 5704, Value: 46
Virtual address: 48769, Physical address: 0, Value: 0
Virtual address: 41938, Physical address: 4830, Value: 40
Virtual address: 38025, Physical address: 2329, Value: 0
Virtual address: 55099, Physical address: 1180, Value: -50
Virtual address: 56691, Physical address: 5980, Value: -36
Virtual address: 39530, Physical address: 4346, Value: 38
Virtual address: 59003, Physical address: 7134, Value: 94
Virtual address: 6029, Physical address: 5076, Value: 0
Virtual address: 20920, Physical address: 4416, Value: 0
Virtual address: 8077, Physical address: 564, Value: 0
Virtual address: 42633, Physical address: 11097, Value: 0
Virtual address: 17443, Physical address: 1120, Value: -56
Virtual address: 53570, Physical address: 198, Value: 23
Virtual address: 22833, Physical address: 3822, Value: 0
Virtual address: 3782, Physical address: 7722, Value: 49
Virtual address: 47758, Physical address: 13064, Value: 46
Virtual address: 22136, Physical address: 11160, Value: 0
Virtual address: 22427, Physical address: 6820, Value: -26
Virtual address: 23867, Physical address: 1534, Value: 14
Virtual address: 59968, Physical address: 2624, Value: 0
Virtual address: 62166, Physical address: 24610, Value: 60
Virtual address: 6972, Physical address: 6180, Value: 0
Virtual address: 63684, Physical address: 21560, Value: 0
Virtual address: 46388, Physical address: 3536, Value: 0
Virtual address: 41942, Physical address: 4922, Value: 40
Virtual address: 36524, Physical address: 9632, Value: 0
Virtual address: 9323, Physical address: 9523, Value: 26
Virtual address: 31114, Physical address: 15732, Value: 30
Virtual address: 22345, Physical address: 3212, Value: 0
Virtual address: 46463, Physical address: 8636, Value: 31
Virtual address: 54671, Physical address: 8866, Value: 35
Virtual address: 9214, Physical address: 15240, Value: 8
Virtual address: 7257, Physical address: 3560, Value: 0
Virtual address: 33150, Physical address: 10206, Value: 32
Virtual address: 41565, Physical address: 3255, Value: 0
Virtual address: 26214, Physical address: 6528, Value: 25
Virtual address: 3595, Physical address: 429, Value: -126
Virtual address: 17932, Physical address: 876, Value: 0
Virtual address: 34660, Physical address: 7000, Value: 0
Virtual address: 51961, Physical address: 26394, Value: 0
Virtual address: 58634, Physical address: 870, Value: 57
Virtual address: 57990, Physical address: 1608, Value: 22
Virtual address: 28848, Physical address: 880, Value: 0
Virtual address: 49920, Physical address: 0, Value: 0
Virtual address: 18351, Physical address: 1575, Value: -21
Virtual address: 53669, Physical address: 495, Value: 0
Virtual address: 33996, Physical address: 7344, Value: 0
Virtual address: 6741, Physical address: 2210, Value: 0
Virtual address: 64098, Physical address: 1666, Value: 36
Virtual address: 606, Physical address: 6298, Value: 44
Virtual address: 27383, Physical address: 27664, Value: -67
Virtual address: 63140, Physical address: 14104, Value: 0
Virtual address: 32228, Physical address: 15048, Value: 0
Virtual address: 63437, Physical address: 13530, Value: 0
Virtual address: 29085, Physical address: 10048, Value: 0
Virtual address: 65080, Physical address: 3416, Value: 0
Virtual address: 38753, Physical address: 5335, Value: 0
Virtual address: 16041, Physical address: 13858, Value: 0
Virtual address: 9041, Physical address: 4860, Value: 0
Virtual address: 42090, Physical address: 5512, Value: 40
Virtual address: 46388, Physical address: 3536, Value: 0
Virtual address: 63650, Physical address: 17820, Value: 33
Virtual address: 36636, Physical address: 308, Value: 0
Virtual address: 21947, Physical address: 17578, Value: -18
Virtual address: 19833, Physical address: 1694, Value: 0
Virtual address: 36464, Physical address: 6272, Value: 0
Virtual address: 8541, Physical address: 7254, Value: 0
Virtual address: 12712, Physical address: 20328, Value: 0
Virtual address: 48955, Physical address: 4071, Value: -114
Virtual address: 39206, Physical address: 3382, Value: 38
Virtual address: 15578, Physical address: 27032, Value: 14
Virtual address: 49205, Physical address: 1749, Value: 0
Virtual address: 7731, Physical address: 4998, Value: 76
Virtual address: 43046, Physical address: 2584, Value: 45
Virtual address: 60498, Physical address: 2296, Value: 10
Virtual address: 9237, Physical address: 1869, Value: 0
Virtual address: 47706, Physical address: 8280, Value: 46
Virtual address: 43973, Physical address: 18912, Value: 0
Virtual address: 42008, Physical address: 1248, Value: 0
Virtual address: 27460, Physical address: 4148, Value: 0
Virtual address: 24999, Physical address: 12859, Value: 41
Virtual address: 51933, Physical address: 23426, Value: 0
Virtual address: 34070, Physical address: 2420, Value: 33
Virtual address: 65155, Physical address: 7991, Value: 96
Virtual address: 59955, Physical address: 2091, Value: 76
Virtual address: 9277, Physical address: 5429, Value: 0
Virtual address: 20420, Physical address: 12740, Value: 0
Virtual address: 44860, Physical address: 3060, Value: 0
Virtual address: 50992, Physical address: 1872, Value: 0
Virtual address: 10583, Physical address: 9309, Value: -107
Virtual address: 57751, Physical address: 16761, Value: 37
Virtual address: 23195, Physical address: 1860, Value: 102
Virtual address: 27227, Physical address: 10192, Value: -106
Virtual address: 42816, Physical address: 4864, Value: 0
Virtual address: 58219, Physical address: 535, Value: -102
Virtual address: 37606, Physical address: 19090, Value: 52
Virtual address: 18426, Physical address: 2250, Value: 1
Virtual address: 21238, Physical address: 4674, Value: 20
Virtual address: 11983, Physical address: 21735, Value: 115
Virtual address: 48394, Physical address: 70, Value: 54
Virtual address: 11036, Physical address: 784, Value: 0
Virtual address: 30557, Physical address: 5859, Value: 0
Virtual address: 23453, Physical address: 12560, Value: 0
Virtual address: 49847, Physical address: 22509, Value: 109
Virtual address: 30032, Physical address: 160, Value: 0
Virtual address: 48065, Physical address: 19300, Value: 0
Virtual address: 6957, Physical address: 4635, Value: 0
Virtual address: 2301, Physical address: 2277, Value: 0
Virtual address: 7736, Physical address: 5488, Value: 0
Virtual address: 31260, Physical address: 2548, Value: 0
Virtual address: 17071, Physical address: 0, Value: 107
Virtual address: 8940, Physical address: 12508, Value: 0
Virtual address: 9929, Physical address: 9246, Value: 0
Virtual address: 45563, Physical address: 12801, Value: 62
Virtual address: 12107, Physical address: 750, Value: -46
Virtual address: 12107, Physical address: 750, Value: -46
